defined_class	defined_class_label	v0	v0_label
http://purl.obolibrary.org/obo/DOID_5875	retroperitoneal cancer	http://purl.obolibrary.org/obo/UBERON_0003693	retroperitoneal space
http://purl.obolibrary.org/obo/DOID_11748	round ligament malignant neoplasm	http://purl.obolibrary.org/obo/UBERON_0006589	round ligament of uterus
http://purl.obolibrary.org/obo/DOID_8850	salivary gland cancer	http://purl.obolibrary.org/obo/UBERON_0001044	saliva-secreting gland
http://purl.obolibrary.org/obo/DOID_518	scrotum neoplasm	http://purl.obolibrary.org/obo/UBERON_0001300	scrotum
http://purl.obolibrary.org/obo/DOID_4840	sebaceous carcinoma	http://purl.obolibrary.org/obo/UBERON_0001821	sebaceous gland
http://purl.obolibrary.org/obo/DOID_0060116	sensory system cancer	http://purl.obolibrary.org/obo/UBERON_0001032	sensory system
http://purl.obolibrary.org/obo/DOID_12192	sigmoid colon cancer	http://purl.obolibrary.org/obo/UBERON_0001159	sigmoid colon
http://purl.obolibrary.org/obo/DOID_4043	skeletal muscle cancer	http://purl.obolibrary.org/obo/UBERON_0002036	striated muscle tissue
http://purl.obolibrary.org/obo/DOID_4159	skin cancer	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin
http://purl.obolibrary.org/obo/DOID_1863	skull cancer	http://purl.obolibrary.org/obo/UBERON_0003129	skull
http://purl.obolibrary.org/obo/DOID_10154	small intestine cancer	http://purl.obolibrary.org/obo/UBERON_0002108	small intestine
http://purl.obolibrary.org/obo/DOID_4230	smooth muscle cancer	http://purl.obolibrary.org/obo/UBERON_0001135	smooth muscle tissue
http://purl.obolibrary.org/obo/DOID_8578	soft palate cancer	http://purl.obolibrary.org/obo/UBERON_0001733	soft palate
http://purl.obolibrary.org/obo/DOID_13169	spermatic cord cancer	http://purl.obolibrary.org/obo/UBERON_0005352	spermatic cord
http://purl.obolibrary.org/obo/DOID_14546	sphenoidal sinus cancer	http://purl.obolibrary.org/obo/UBERON_0001724	sphenoidal sinus
http://purl.obolibrary.org/obo/DOID_5612	spinal cancer	http://purl.obolibrary.org/obo/UBERON_0002240	spinal cord
http://purl.obolibrary.org/obo/DOID_7224	spinal meninges cancer	http://purl.obolibrary.org/obo/UBERON_0003292	meninx of spinal cord
http://purl.obolibrary.org/obo/DOID_672	spleen cancer	http://purl.obolibrary.org/obo/UBERON_0002106	spleen
http://purl.obolibrary.org/obo/DOID_12191	splenic flexure cancer	http://purl.obolibrary.org/obo/UBERON_0022276	splenic flexure of colon
http://purl.obolibrary.org/obo/DOID_5090	sternum cancer	http://purl.obolibrary.org/obo/UBERON_0000975	sternum
http://purl.obolibrary.org/obo/DOID_10534	stomach cancer	http://purl.obolibrary.org/obo/UBERON_0000945	stomach
http://purl.obolibrary.org/obo/DOID_11472	subglottis cancer	http://purl.obolibrary.org/obo/UBERON_0036068	subglottis
http://purl.obolibrary.org/obo/DOID_8849	sublingual gland cancer	http://purl.obolibrary.org/obo/UBERON_0001832	sublingual gland
http://purl.obolibrary.org/obo/DOID_9173	submandibular gland cancer	http://purl.obolibrary.org/obo/UBERON_0001736	submandibular gland
http://purl.obolibrary.org/obo/DOID_13476	supraglottis cancer	http://purl.obolibrary.org/obo/UBERON_0036263	supraglottic part of larynx
http://purl.obolibrary.org/obo/DOID_2095	sweat gland cancer	http://purl.obolibrary.org/obo/UBERON_0001820	sweat gland
http://purl.obolibrary.org/obo/DOID_2706	synovium cancer	http://purl.obolibrary.org/obo/UBERON_0007616	layer of synovial tissue
http://purl.obolibrary.org/obo/DOID_2135	temporal lobe neoplasm	http://purl.obolibrary.org/obo/UBERON_0001871	temporal lobe
http://purl.obolibrary.org/obo/DOID_2998	testicular cancer	http://purl.obolibrary.org/obo/UBERON_0000473	testis
http://purl.obolibrary.org/obo/DOID_5093	thoracic cancer	http://purl.obolibrary.org/obo/UBERON_0000915	thoracic segment of trunk
http://purl.obolibrary.org/obo/DOID_3277	thymus cancer	http://purl.obolibrary.org/obo/UBERON_0002370	thymus
http://purl.obolibrary.org/obo/DOID_1781	thyroid cancer	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland
http://purl.obolibrary.org/obo/DOID_8649	tongue cancer	http://purl.obolibrary.org/obo/UBERON_0001723	tongue
http://purl.obolibrary.org/obo/DOID_8858	tonsil cancer	http://purl.obolibrary.org/obo/UBERON_0002372	tonsil
http://purl.obolibrary.org/obo/DOID_11920	tracheal cancer	http://purl.obolibrary.org/obo/UBERON_0003126	trachea
http://purl.obolibrary.org/obo/DOID_261	transverse colon cancer	http://purl.obolibrary.org/obo/UBERON_0001157	transverse colon
http://purl.obolibrary.org/obo/DOID_8630	upper lip cancer	http://purl.obolibrary.org/obo/UBERON_0001834	upper lip
http://purl.obolibrary.org/obo/DOID_11817	urachus cancer	http://purl.obolibrary.org/obo/UBERON_0002068	urachus
http://purl.obolibrary.org/obo/DOID_11819	ureter cancer	http://purl.obolibrary.org/obo/UBERON_0000056	ureter
http://purl.obolibrary.org/obo/DOID_11818	ureteric orifice cancer	http://purl.obolibrary.org/obo/UBERON_0012303	ureteral orifice
http://purl.obolibrary.org/obo/DOID_734	urethra cancer	http://purl.obolibrary.org/obo/UBERON_0000057	urethra
http://purl.obolibrary.org/obo/DOID_11054	urinary bladder cancer	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder
http://purl.obolibrary.org/obo/DOID_3996	urinary system cancer	http://purl.obolibrary.org/obo/UBERON_0001008	renal system
http://purl.obolibrary.org/obo/DOID_363	uterine cancer	http://purl.obolibrary.org/obo/UBERON_0000995	uterus
http://purl.obolibrary.org/obo/DOID_9460	uterine corpus cancer	http://purl.obolibrary.org/obo/UBERON_0009853	body of uterus
http://purl.obolibrary.org/obo/DOID_3479	uveal cancer	http://purl.obolibrary.org/obo/UBERON_0001768	uvea
http://purl.obolibrary.org/obo/DOID_8635	uvula cancer	http://purl.obolibrary.org/obo/UBERON_0001734	palatine uvula
http://purl.obolibrary.org/obo/DOID_119	vaginal cancer	http://purl.obolibrary.org/obo/UBERON_0000996	vagina
http://purl.obolibrary.org/obo/DOID_175	vascular cancer	http://purl.obolibrary.org/obo/UBERON_0007798	vascular system
http://purl.obolibrary.org/obo/DOID_1245	vulva cancer	http://purl.obolibrary.org/obo/UBERON_0000997	mammalian vulva
