defined_class	defined_class_label	v0	v0_label	v1	v1_label
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate -1 ion	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate -2 ion
http://purl.obolibrary.org/obo/CHEBI_32773	D-tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32784	tyrosinate(1-)	http://purl.obolibrary.org/obo/CHEBI_32774	D-tyrosinate(2-)
http://purl.obolibrary.org/obo/CHEBI_32775	D-tyrosinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_28479	D-tyrosine
http://purl.obolibrary.org/obo/CHEBI_32856	D-valinium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_27477	D-valine
http://purl.obolibrary.org/obo/CHEBI_32432	L-alaninium	http://purl.obolibrary.org/obo/CHEBI_33719	alpha-amino-acid cation	http://purl.obolibrary.org/obo/CHEBI_16977	L-alanine
http://purl.obolibrary.org/obo/CHEBI_21397	L-altrarate -1 ion	http://purl.obolibrary.org/obo/CHEBI_35389	altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_37547	L-altrarate -2 ion
http://purl.obolibrary.org/obo/CHEBI_21397	L-altrarate -1 ion	http://purl.obolibrary.org/obo/CHEBI_35389	altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_37547	L-altrarate(2-)
http://purl.obolibrary.org/obo/CHEBI_21397	L-altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_35389	altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_37547	L-altrarate -2 ion
http://purl.obolibrary.org/obo/CHEBI_21397	L-altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_35389	altrarate(1-)	http://purl.obolibrary.org/obo/CHEBI_37547	L-altrarate(2-)
http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium +1 ion	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16467	L-arginine
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32697	argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32697	argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium(1+)
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32697	argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium +1 ion
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32697	argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium(1+)
http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium(1+)	http://purl.obolibrary.org/obo/CHEBI_36916	cation	http://purl.obolibrary.org/obo/CHEBI_16467	L-arginine
http://purl.obolibrary.org/obo/CHEBI_32683	L-argininium(2+)	http://purl.obolibrary.org/obo/CHEBI_32697	argininium +2 ion	http://purl.obolibrary.org/obo/CHEBI_32682	L-argininium +1 ion
